,id,comment,program,time,love,play
49,마요네즈,떠나자~~보오글과 함께ㅋㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:37:36,730,"68,458"
50,dongle,착 잘붙네여,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:03,730,"68,469"
51,라랄,수납미쳐따..,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:29,731,"68,479"
52,tot,어~~반찬통,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:29,731,"68,479"
53,떡꼬치 장인,반찬통?!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:29,731,"68,479"
54,마요네즈,맞아요 정리가ㅜ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
55,떡꼬치 장인,The Love..,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
56,끼얏호,와우,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
57,떡꼬치 장인,하지만 하나씩 쌓아야쥬,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
58,모카링,정리가잘되서좋네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
59,마요네즈,공간차지~~~~,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
60,오늘은뭐먹지,수납 미쳤고 ㅠㅠ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:38:56,731,"68,487"
61,끼얏호,정리 딱딱 지켜~~!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:39:22,731,"68,491"
62,오늘은뭐먹지,수납 미쳤고 지리고 레릿고 ㅠㅠ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:39:22,731,"68,491"
63,떡꼬치 장인,오.. 근데 영상보니까,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:39:22,731,"68,491"
64,떡꼬치 장인,블랙도 너무 이쁘네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:39:22,731,"68,491"
65,마요네즈,공감공감🙋‍♀️,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:39:22,731,"68,491"
66,떡꼬치 장인,그냥 블랙으로 살까나..,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:39:22,731,"68,491"
67,tot,깔끔~~굿,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
68,감자언니,우와 교환이요?,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
69,라랄,등짝 조심,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
70,rullu1004,색상은 레드밖에 없나요?,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
71,마요네즈,5년??? ㅜ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
72,감자언니,색상은 블랙이랑 베이지랑 버건디 있어요~,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
73,tot,건강을 위해선 그래야줘,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
74,Yayaya,안녕하세요~,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
75,dongle,난 얼마나썼드라….,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
76,감자언니,마자욬ㅋㅋㅋ 코팅 벗겨져도 그냥 써 ㅠㅠ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
77,Yayaya,크 넘 늦게 온건 아니져?!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
78,떡꼬치 장인,네 넘 늦게 들어오셨어요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
79,여름 기다려,👍👍👍,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:40:43,772,"68,522"
80,떡꼬치 장인,10분 밖에 안남았어요!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
81,떡꼬치 장인,그러니 빠르게 구매해야쥬,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
82,해운대 민서마미,또 언제 실시간방송 하는지요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
83,Yayaya,ㅠㅠ반성중,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
84,예원예준,제품 기대됩니다,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
85,예원예준,잘볼께요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
86,오늘은뭐먹지,지구지키미 뽀오글!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
87,예원예준,구매고고,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
88,마요네즈,네넹~~~ 기대됩니다,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
89,감자언니,앞치마 예쁘네요 ㅋㅋㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
90,tot,😍😍😍😍😍,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
91,Yayaya,전이미 샀지용~~~~!!ㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
92,마요네즈,앞치마도 진짜 이뻐요♡,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
93,해운대 민서마미,5월초 구입이가능해서요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
94,rullu1004,가방있나요?,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
95,Yayaya,저번보다 더 할인 많이하네요ㅠㅠ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
96,라랄,베이지도 이뻤는데 네이비도 고급져용,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
97,Yayaya,배아프다!!!!!!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
98,감자언니,캠핑가방!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
99,tot,맢치마도 버거요 ㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
100,마요네즈,우와 시간 후딱 가네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
101,ojh9252,뚜껑도 좋네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:41:52,793,"68,540"
102,라랄,비교해주시 이해가 가네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
103,Yayaya,앞치마 새로 나왔나여~~~?!!!,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
104,dongle,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
105,감자언니,뚜껑 우와 진짜 예쁘네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
106,감자언니,깨끗하당,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
107,dongle,얼굴이 잘보이네여,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
108,Yayaya,뚜껑 찐이에영,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
109,마요네즈,투명하다ㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
110,해운대 민서마미,다음방송은 언제쯤일까요?,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
111,감자언니,뚜껑 넘 좋아보이네요,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
112,tot,중요하죠,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
113,tot,코팅,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
114,Yayaya,징짜 편해요~~~~,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:05,816,"68,558"
115,감자언니,우와,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:29,817,"68,564"
116,tot,투명유리,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:29,817,"68,564"
117,rullu1004,사용기간은 어느정도 나요?,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:29,817,"68,564"
118,Yayaya,코팅 수명 끝나면 다 교환해쥼,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:29,817,"68,564"
119,감자언니,잠만요 옵션 보고 온다 ㅋㅋㅋㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:29,817,"68,564"
120,마요네즈,전 투명이 젤 쏙 들어오네요ㅋㅋ,가정의_달_맞이❤보오글_시그니처_에디션_오픈🎁,2022-04-28_11:43:29,817,"68,564"
0,일구봉구,길이보려공,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
1,호호아줌마,소재는 시원한가요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
2,쏘뇽,데님 반바지랑 코디 가능한가요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
3,일구봉구,지연님 팔길어요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
4,일구봉구,두줄팔긴가오,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
5,단단맘,왠지 난리난리인 느낌 ㅋㅋ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
6,78준서서진맘,린넨 모자 빨리보고싶네용,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
7,일구봉구,제가 팔이 짧아오,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
8,moong,오늘옷도 다이쁘네요 ㅎㅎ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
9,트리플진,사선 노랑vs보라 둘중 추천해주세요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
10,블랙우먼,사선민트 입어주세용~,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
11,트리플진,아~~~ 고민!,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
12,일구봉구,지연님 팔길이유,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
13,일구봉구,아항,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
14,ils,예쁘네요...어여 주문해야겠어요^^,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
15,yesmom,주문했어요.ㅎ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
16,ook,지퍼 목까지 올리니 멋지네요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
17,yesmom,핑크랑 민트..,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
18,ils,입으신 반바지는 오늘 라이브 방송상품인가요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
19,달님,162이신가요??,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
20,nulangi,신랑이랑 커플로 입으려고 주문했어요!!,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
21,일구봉구,저는 팔이 짧아우,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
22,쿄쿄쿄쿄쿄,없어지기전에 바로 구매했어요~^^,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
23,수민예린맘,남자 177에 73키로 보통 100입는데 남자 맞을까요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
24,ook,반바지 오늘 방송할 거예요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
25,블랙우먼,사선 두개 추천해주세요~색~,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
26,트리플진,사선 색상 추천해주세요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
27,즐거움,아들이랑 입으려고 민트랑 블랙샀어요~~,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
28,트리플진,노랑 or 보라,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
29,트리플진,아님 민트?ㅋ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:17:49,117,"2,013"
30,수민예린맘,남자 평균이 170이구나..ㅋㅋㅋㅋ장신이랑 살고있었네요 ㅋㅋ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
31,란이여요,두개사사 중딩아들이랑 나눠야겠네요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
32,웃으면복이와요,주머니도 생겼네요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
33,트리플진,다사고싶어요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
34,nulangi,신랑이랑 아침에 운동할때 입을려고 샀어요!,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
35,nulangi,노랑이랑 두줄,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
36,행복한우리,두줄도입어봐주세요!!!!!,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
37,챈위드손,노랑이 절 나은듯요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
38,nulangi,배가 낄 듯하면 신랑은 지퍼를 입고 입으라고 해야겠어요 ㅋㅋㅋ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
39,봄,바람막이 바지 같이 구매했어요~초등 아이랑 같이 입으려고요~^^,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
40,웃으면복이와요,더 이뻐지기 있음인가요~~,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
41,woo,와 색 다 예쁘네요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
42,웃으면복이와요,이쁘다~~또 구매해야겠어요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
43,뷰티한진실,초딩저학년아들은..ㅎㅎ 안될지...ㅎㅎ 노랑이랑 검정 두줄 주문했어요^^,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
44,챈위드손,초4학년 46키로 아이도 맞을까요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
45,투유,헐 이거 주머니도있네요? 지난번꺼 한개 불량이라 교환한다고 했는데 반품해도될까요? 이게 더 이쁘네요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
46,하니,또 뵈어요~~♡♡,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
47,블랙우먼,아~~색깔 고민 머리 터져요 ㅜㅜ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
48,하니,오늘은 주영엠디님 오시니 방송이 들썩들썩~~^^,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
49,은은이들사랑,자꾸이뿐거올리지말아주세요ㅜㅜ ㅋ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
50,즐거움,다른 방송 소리가 들리는데요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
51,투유,오 감사해요ㅋㅋ 이거 무슨색 사죠? 색 다이쁜데요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
52,챈위드손,남자는 두줄배색 추천인가요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
53,높은콧대,즐거움 님 나갔다 다시 들어오시면 되요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
54,높은콧대,저도 그럴때 있었어서요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
55,투유,이거 사이즈 지난번꺼보다 작은가요?,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
56,일구봉구,여러분 새고민되시면 대문대로 사시면 이뻐요,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
57,트리플진,아직도 색상 고민중ㅜㅜㅡ,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
58,일구봉구,색,"1+1_한정수량_여름바람막이_,_반바지가_만원대",2022-04-28_14:21:44,117,"2,307"
